part,seq,op,cycle,x,y,z,r,q,f,z1,npecks,zclear,top_z,hole_d,hole_depth,hole_through,hole_bottom,hole_mouth,chain,chain_pos
featured_part_05534,4,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,93.8,369.6,-6.848,99.3,17.358,250.0,,,107.3,97.30000009999999,17.8,97.30000019999999,1,-1e-07,97.30000009999999,DRILL_THROUGH_HOLE_FROM_SOLID_MATERIAL>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_05534,5,DRILL_THROUGH_HOLE_INTO_CENTER,G73,158.9,94.9,-2.792,69.6,7.039,250.0,,,107.3,97.30000009999999,13.6,97.30000019999999,1,-1e-07,67.60000009999999,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE_1,1
featured_part_05534,6,DRILL_TO_ENLARGE_THROUGH_HOLE_1,G73,158.9,94.9,-3.957,69.6,11.926,250.0,,,107.3,97.30000009999999,13.6,97.30000019999999,1,-1e-07,67.60000009999999,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE_1,2
featured_part_05534,7,DRILL_BLIND_HOLE_INTO_CENTER,G81,60.5,315.3,68.7,99.3,,250.0,,,107.3,97.30000009999999,7.5,28.600000199999982,0,68.69999990000001,97.30000009999999,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_05534,8,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,G81,26.4,15.0,71.9,80.3,,250.0,,,107.3,97.30000009999999,22.0,25.40000019999998,0,71.89999990000001,78.30000009999999,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,0
featured_part_05542,1,SPOT_DRILL,G81,222.9,50.6,131.733,135.0,,250.0,,,142.0,132.0000001,6.2,58.10000019999998,0,73.89999990000001,132.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_05542,2,SPOT_DRILL_1,G81,222.9,149.1,131.733,135.0,,250.0,,,142.0,132.0000001,6.2,62.900000199999994,0,69.0999999,132.0000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_05542,3,DRILL_BLIND_HOLE_INTO_CENTER,G81,222.9,50.6,73.9,134.0,,250.0,,,142.0,132.0000001,6.2,58.10000019999998,0,73.89999990000001,132.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_05542,4,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,222.9,149.1,69.1,134.0,,250.0,,,142.0,132.0000001,6.2,62.900000199999994,0,69.0999999,132.0000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_05550,1,SPOT_DRILL,G81,7.5,162.7,77.099,80.4,,250.0,,,87.4,77.40000010000011,7.0,44.900000200000115,0,32.4999999,77.4000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_05550,2,SPOT_DRILL_1,G81,13.2,99.0,76.914,80.4,,250.0,,,87.4,77.40000010000011,11.3,51.400000200000115,0,25.9999999,77.40000010000011,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_05550,3,SPOT_DRILL_2,G81,171.1,363.0,76.767,80.4,,250.0,,,87.4,77.40000010000011,14.7,25.20000020000011,0,52.1999999,77.4000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2,0
featured_part_05550,4,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,G81,73.8,99.9,-1.806,79.4,,250.0,,,87.4,77.40000010000011,17.7,77.40000020000011,1,-1e-07,77.4000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,0
featured_part_05550,5,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID_1,G81,215.0,243.7,-1.5,41.5,,250.0,,,87.4,77.40000010000011,28.0,77.40000020000011,1,-1e-07,39.5000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID_1,0
featured_part_05550,6,DRILL_BLIND_HOLE_INTO_CENTER,G81,7.5,162.7,32.5,79.4,,250.0,,,87.4,77.40000010000011,7.0,44.900000200000115,0,32.4999999,77.4000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_05550,7,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,13.2,99.0,26.0,79.4,,250.0,,,87.4,77.40000010000011,11.3,51.400000200000115,0,25.9999999,77.40000010000011,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_05550,8,DRILL_BLIND_HOLE_INTO_CENTER_2,G81,171.1,363.0,52.2,79.4,,250.0,,,87.4,77.40000010000011,14.7,25.20000020000011,0,52.1999999,77.4000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2,1
featured_part_05560,1,SPOT_DRILL,G81,393.3,176.6,123.3,129.3,,250.0,,,136.3,126.30000009999999,18.2,126.30000019999999,1,-1e-07,126.30000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_05560,2,SPOT_DRILL_1,G81,319.9,128.3,100.12,103.4,,250.0,,,136.3,126.30000009999999,6.5,31.100000199999982,0,95.19999990000001,100.4000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_05560,3,DRILL_BLIND_HOLE_INTO_CENTER,G81,393.3,176.6,108.45,128.3,,250.0,,,136.3,126.30000009999999,18.2,126.30000019999999,1,-1e-07,126.30000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_05560,4,GUN_DRILL_THROUGH_HOLE,GUN,393.3,176.6,103.69,,,125.0,103.69,3,136.3,126.30000009999999,18.2,126.30000019999999,1,-1e-07,126.30000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_05560,5,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,393.3,176.6,-6.968,128.3,16.658,250.0,,,136.3,126.30000009999999,18.2,126.30000019999999,1,-1e-07,126.30000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_05560,6,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,319.9,128.3,95.2,102.4,,250.0,,,136.3,126.30000009999999,6.5,31.100000199999982,0,95.19999990000001,100.4000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_05568,1,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,G81,428.4,90.1,57.0,78.3,,250.0,,,86.3,76.30000009999999,26.5,19.300000199999992,0,56.9999999,76.30000009999999,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,0
featured_part_05575,1,SPOT_DRILL,G81,430.7,15.2,137.9,143.9,,250.0,,,150.9,140.9000305936892,22.5,80.90003069368919,0,59.9999999,140.9000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_BLIND_HOLE,0
featured_part_05575,2,DRILL_BLIND_HOLE_INTO_CENTER,G81,430.7,15.2,60.0,142.9,,250.0,,,150.9,140.9000305936892,22.5,80.90003069368919,0,59.9999999,140.9000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_BLIND_HOLE,1
featured_part_05575,3,DRILL_TO_ENLARGE_BLIND_HOLE,G73,430.7,15.2,60.0,142.9,20.225,250.0,,,150.9,140.9000305936892,22.5,80.90003069368919,0,59.9999999,140.9000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_BLIND_HOLE,2
featured_part_05585,4,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,G81,241.8,37.6,-1.832,73.7,,250.0,,,119.6,109.60000009999999,19.0,109.60000019999998,1,-1e-07,71.7000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,0
featured_part_05592,1,SPOT_DRILL,G81,243.8,124.2,144.974,148.4,,250.0,,,155.4,145.4000001,9.9,42.8000002,0,102.5999999,145.4000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_05592,2,DRILL_BLIND_HOLE_INTO_CENTER,G81,243.8,124.2,102.6,147.4,,250.0,,,155.4,145.4000001,9.9,42.8000002,0,102.5999999,145.4000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_05601,5,SPOT_DRILL,G81,116.2,375.8,96.567,100.2,,250.0,,,107.2,97.2000001,14.7,24.20000019999999,0,72.9999999,97.2000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_05601,6,DRILL_BLIND_HOLE_INTO_CENTER,G81,116.2,375.8,73.0,99.2,,250.0,,,107.2,97.2000001,14.7,24.20000019999999,0,72.9999999,97.2000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_05608,3,SPOT_DRILL,G81,239.8,21.2,126.6,132.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_05608,4,SPOT_DRILL_1,G81,381.1,172.7,126.6,132.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_1,0
featured_part_05608,5,SPOT_DRILL_2,G81,229.6,314.1,126.6,132.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_2,0
featured_part_05608,6,SPOT_DRILL_3,G81,88.3,162.6,126.6,132.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_3,0
featured_part_05608,7,DRILL_BLIND_HOLE_INTO_CENTER,G81,239.8,21.2,118.95,131.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_05608,8,GUN_DRILL_THROUGH_HOLE,GUN,239.8,21.2,115.921,,,125.0,115.921,3,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_05608,9,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,G73,239.8,21.2,-5.396,131.6,16.874,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_05608,10,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,381.1,172.7,118.95,131.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_1,1
featured_part_05608,11,GUN_DRILL_THROUGH_HOLE_1,GUN,381.1,172.7,115.921,,,125.0,115.921,3,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_1,2
featured_part_05608,12,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_1,G73,381.1,172.7,-5.396,131.6,16.874,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_1,3
featured_part_05608,13,DRILL_BLIND_HOLE_INTO_CENTER_2,G81,229.6,314.1,118.95,131.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_2,1
featured_part_05608,14,GUN_DRILL_THROUGH_HOLE_2,GUN,229.6,314.1,115.921,,,125.0,115.921,3,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_2,2
featured_part_05608,15,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_2,G73,229.6,314.1,-5.396,131.6,16.874,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_2,3
featured_part_05608,16,DRILL_BLIND_HOLE_INTO_CENTER_3,G81,88.3,162.6,118.95,131.6,,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_3,1
featured_part_05608,17,GUN_DRILL_THROUGH_HOLE_3,GUN,88.3,162.6,115.921,,,125.0,115.921,3,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_3,2
featured_part_05608,18,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_3,G73,88.3,162.6,-5.396,131.6,16.874,250.0,,,139.6,129.6000001,17.7,129.60000019999998,1,-1e-07,129.6000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE_3,3
featured_part_05615,1,SPOT_DRILL,G81,8.7,239.1,71.995,75.4,,250.0,,,92.2,82.20008770528617,9.4,82.20008780528616,1,-1e-07,72.4000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER,0
featured_part_05615,2,SPOT_DRILL_1,G81,211.3,340.5,81.37,84.8,,250.0,,,92.2,82.20008770528617,10.0,52.00008780528616,0,30.19999990000001,81.81246271189397,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_05615,3,SPOT_DRILL_2,G81,31.1,272.1,71.806,75.4,,250.0,,,92.2,82.20008770528617,13.8,37.40008780528617,0,44.799999899999996,72.4000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_05615,4,DRILL_THROUGH_HOLE_INTO_CENTER,G73,8.7,239.1,-3.211,74.4,8.401,250.0,,,92.2,82.20008770528617,9.4,82.20008780528616,1,-1e-07,72.4000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER,1
featured_part_05615,5,DRILL_BLIND_HOLE_INTO_CENTER,G81,211.3,340.5,30.2,83.8,,250.0,,,92.2,82.20008770528617,10.0,52.00008780528616,0,30.19999990000001,81.81246271189397,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_05615,6,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,31.1,272.1,44.8,74.4,,250.0,,,92.2,82.20008770528617,13.8,37.40008780528617,0,44.799999899999996,72.4000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_05623,7,SPOT_DRILL,G81,193.5,12.1,100.607,104.3,,250.0,,,111.3,101.30000010000008,16.1,101.30000020000007,1,-1e-07,101.30000010000008,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_05623,8,SPOT_DRILL_1,G81,21.3,38.3,62.737,66.4,,250.0,,,111.3,101.30000010000008,15.4,101.30000020000007,1,-1e-07,63.4000001,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE_1,0
featured_part_05623,9,DRILL_BLIND_HOLE_INTO_CENTER,G81,193.5,12.1,87.2,103.3,,250.0,,,111.3,101.30000010000008,16.1,101.30000020000007,1,-1e-07,101.30000010000008,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_05623,10,GUN_DRILL_THROUGH_HOLE,GUN,193.5,12.1,93.968,,,125.0,93.968,3,111.564,101.30000010000008,16.1,101.30000020000007,1,-1e-07,101.30000010000008,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_05623,11,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,193.5,12.1,-6.337,103.3,15.377,250.0,,,111.3,101.30000010000008,16.1,101.30000020000007,1,-1e-07,101.30000010000008,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_05623,12,DRILL_THROUGH_HOLE_INTO_CENTER,G73,21.3,38.3,-3.211,65.4,8.326,250.0,,,111.3,101.30000010000008,15.4,101.30000020000007,1,-1e-07,63.4000001,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE_1,1
featured_part_05623,13,DRILL_TO_ENLARGE_THROUGH_HOLE_1,G73,21.3,38.3,-6.127,65.4,13.905,250.0,,,111.3,101.30000010000008,15.4,101.30000020000007,1,-1e-07,63.4000001,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE_1,2
featured_part_05631,5,SPOT_DRILL,G81,218.3,97.6,73.17,76.6,,250.0,,,83.6,73.60000009999999,10.0,73.60000019999998,1,-1e-07,73.60000009999999,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER,0
featured_part_05631,6,SPOT_DRILL_1,G81,218.3,284.7,73.17,76.6,,250.0,,,83.6,73.60000009999999,10.0,73.60000019999998,1,-1e-07,73.60000009999999,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER_1,0
featured_part_05631,7,DRILL_THROUGH_HOLE_INTO_CENTER,G73,218.3,97.6,-4.504,75.6,9.763,250.0,,,83.6,73.60000009999999,10.0,73.60000019999998,1,-1e-07,73.60000009999999,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER,1
featured_part_05631,8,DRILL_THROUGH_HOLE_INTO_CENTER_1,G73,218.3,284.7,-4.504,75.6,9.763,250.0,,,83.6,73.60000009999999,10.0,73.60000019999998,1,-1e-07,73.60000009999999,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER_1,1
featured_part_05638,1,SPOT_DRILL,G81,345.9,27.2,130.336,133.9,,250.0,,,140.9,130.9000001,13.1,28.20000019999999,0,102.69999990000001,130.9000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_BLIND_HOLE,0
featured_part_05638,2,SPOT_DRILL_1,G81,345.9,138.3,130.336,133.9,,250.0,,,140.9,130.9000001,13.1,55.3000002,0,75.5999999,130.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_BLIND_HOLE_1,0
featured_part_05638,3,SPOT_DRILL_2,G81,345.9,249.4,130.336,133.9,,250.0,,,140.9,130.9000001,13.1,34.50000019999999,0,96.39999990000001,130.9000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>DRILL_TO_ENLARGE_BLIND_HOLE_2,0
featured_part_05638,4,SPOT_DRILL_3,G81,345.9,360.4,130.336,133.9,,250.0,,,140.9,130.9000001,13.1,45.70000019999999,0,85.19999990000001,130.9000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>DRILL_TO_ENLARGE_BLIND_HOLE_3,0
featured_part_05638,5,DRILL_BLIND_HOLE_INTO_CENTER,G81,345.9,27.2,102.7,132.9,,250.0,,,140.9,130.9000001,13.1,28.20000019999999,0,102.69999990000001,130.9000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_BLIND_HOLE,1
featured_part_05638,6,DRILL_TO_ENLARGE_BLIND_HOLE,G81,345.9,27.2,102.7,132.9,,250.0,,,140.9,130.9000001,13.1,28.20000019999999,0,102.69999990000001,130.9000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_BLIND_HOLE,2
featured_part_05638,7,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,345.9,138.3,75.6,132.9,,250.0,,,140.9,130.9000001,13.1,55.3000002,0,75.5999999,130.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_BLIND_HOLE_1,1
featured_part_05638,8,DRILL_TO_ENLARGE_BLIND_HOLE_1,G73,345.9,138.3,75.6,132.9,11.06,250.0,,,140.9,130.9000001,13.1,55.3000002,0,75.5999999,130.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_BLIND_HOLE_1,2
featured_part_05638,9,DRILL_BLIND_HOLE_INTO_CENTER_2,G81,345.9,249.4,96.4,132.9,,250.0,,,140.9,130.9000001,13.1,34.50000019999999,0,96.39999990000001,130.9000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>DRILL_TO_ENLARGE_BLIND_HOLE_2,1
featured_part_05638,10,DRILL_TO_ENLARGE_BLIND_HOLE_2,G73,345.9,249.4,96.4,132.9,11.5,250.0,,,140.9,130.9000001,13.1,34.50000019999999,0,96.39999990000001,130.9000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>DRILL_TO_ENLARGE_BLIND_HOLE_2,2
featured_part_05638,11,DRILL_BLIND_HOLE_INTO_CENTER_3,G81,345.9,360.4,85.2,132.9,,250.0,,,140.9,130.9000001,13.1,45.70000019999999,0,85.19999990000001,130.9000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>DRILL_TO_ENLARGE_BLIND_HOLE_3,1
featured_part_05638,12,DRILL_TO_ENLARGE_BLIND_HOLE_3,G73,345.9,360.4,85.2,132.9,11.425,250.0,,,140.9,130.9000001,13.1,45.70000019999999,0,85.19999990000001,130.9000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>DRILL_TO_ENLARGE_BLIND_HOLE_3,2
featured_part_05645,10,SPOT_DRILL,G81,236.0,246.5,75.0,81.0,,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_05645,11,SPOT_DRILL_1,G81,81.3,84.8,75.0,81.0,,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,0
featured_part_05645,12,SPOT_DRILL_2,G81,236.0,84.8,75.0,81.0,,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL_2>DRILL_THROUGH_HOLE_INTO_CENTER_2>DRILL_TO_ENLARGE_THROUGH_HOLE_2,0
featured_part_05645,13,SPOT_DRILL_3,G81,81.3,246.5,75.0,81.0,,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL_3>DRILL_THROUGH_HOLE_INTO_CENTER_3>DRILL_TO_ENLARGE_THROUGH_HOLE_3,0
featured_part_05645,14,DRILL_THROUGH_HOLE_INTO_CENTER,G73,236.0,246.5,-3.211,80.0,9.023,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_05645,15,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,236.0,246.5,-8.861,80.0,21.715,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_05645,16,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,G81,81.3,408.2,-1.928,68.8,,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,66.80000009999999,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,0
featured_part_05645,17,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID_1,G81,236.0,408.2,-1.928,42.1,,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,40.1000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID_1,0
featured_part_05645,18,DRILL_THROUGH_HOLE_INTO_CENTER_1,G73,81.3,84.8,-3.211,80.0,9.023,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,1
featured_part_05645,19,DRILL_TO_ENLARGE_THROUGH_HOLE_1,G73,81.3,84.8,-8.861,80.0,21.715,250.0,,,88.0,78.00000010000002,24.5,78.00000020000002,1,-1e-07,78.0000001,SPOT_DRILL_1>DRILL_THROUGH_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,2
